"artist","song","won_grammy","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_sec","weeks_on_chart","peak_position","started_charting","charted_q1","charted_q2","charted_q3","charted_q4"
"One Direction","If I Could Fly","No",FALSE,0.565,0.245,5,-9.132,"1",0.0262,0.781,0,0.0998,0.307,75.055,"4",230.32,1,83,2015,FALSE,FALSE,FALSE,TRUE
"One Direction","Never Enough","No",FALSE,0.579,0.779,4,-1.829,"0",0.0512,0.0379,0,0.385,0.587,164.145,"3",213.44,1,100,2015,FALSE,FALSE,FALSE,TRUE
"One Direction","Olivia","No",FALSE,0.64,0.681,6,-5.362,"1",0.0334,0.0438,0,0.166,0.676,118.062,"4",177.973,1,87,2015,FALSE,FALSE,FALSE,TRUE
"One Direction","History","No",FALSE,0.655,0.699,11,-4.421,"1",0.0493,0.0352,0,0.064,0.802,86.704,"4",187.427,6,65,2015,TRUE,FALSE,FALSE,TRUE
"One Direction","Temporary Fix","No",FALSE,0.556,0.902,4,-5.143,"1",0.0449,9.17e-05,0,0.0888,0.96,145.914,"4",175.013,1,96,2015,FALSE,FALSE,FALSE,TRUE
"One Direction","A.M.","No",FALSE,0.586,0.527,3,-4.905,"1",0.0309,0.227,0,0.0963,0.506,141.839,"4",209.04,1,94,2015,FALSE,FALSE,FALSE,TRUE
"Rosanne Cash","Seven Year Ache","No",FALSE,0.747,0.357,9,-15.716,"0",0.0356,0.425,0.000242,0.0949,0.674,121.17,"4",197.293,20,22,1981,FALSE,TRUE,TRUE,FALSE
"Michel Legrand","Brian's Song (Theme) [From ""Brian's Song""]","No",FALSE,0.442,0.401,9,-13.018,"1",0.0262,0.536,0.956,0.104,0.316,86.164,"4",172.52,8,56,1972,TRUE,FALSE,FALSE,FALSE
"Bruce Springsteen","Fire - Live at the Winterland, San Francisco, CA - December 1978","No",FALSE,0.433,0.32,7,-21.363,"1",0.173,0.204,9.18e-05,0.983,0.522,120.071,"4",192.667,8,46,1987,TRUE,FALSE,FALSE,FALSE
"Bruce Springsteen","War - Live at LA Coliseum, Los Angeles, CA - September 1985","No",FALSE,0.531,0.834,0,-12.76,"1",0.0369,0.064,1.63e-05,0.947,0.455,119.354,"4",183.467,12,8,1986,TRUE,FALSE,FALSE,TRUE
"Booker T. & the M.G.'s","Green Onions","No",FALSE,0.816,0.514,10,-8.741,"1",0.0339,0.767,0.949,0.0899,0.912,136.837,"4",176.333,16,3,1962,FALSE,FALSE,TRUE,TRUE
"AWOLNATION","Sail","No",FALSE,0.825,0.435,1,-9.582,"1",0.0568,0.452,0.609,0.0953,0.243,119.038,"4",259.102,79,17,2011,TRUE,TRUE,TRUE,TRUE
"Tim McGraw","Better Than I Used To Be","No",FALSE,0.452,0.566,5,-5.964,"1",0.0292,0.175,1.24e-05,0.0888,0.407,138.154,"4",201,20,52,2011,TRUE,TRUE,FALSE,TRUE
"Paul Young","Come Back and Stay - 2008 Re-Master Version","No",FALSE,0.624,0.803,6,-7.985,"0",0.0729,0.116,1.15e-05,0.293,0.8,130.834,"4",264.853,15,22,1984,TRUE,TRUE,FALSE,FALSE
"Paul Young","Wherever I Lay My Hat (That's My Home) - 2008 Re-Master Version","No",FALSE,0.57,0.546,10,-10.851,"1",0.0519,0.437,1.08e-06,0.0709,0.365,89.296,"4",317.347,7,70,1983,FALSE,FALSE,FALSE,TRUE
"Paul Young","Love of the Common People - Remastered","No",FALSE,0.731,0.666,9,-9.568,"1",0.0725,0.149,3.35e-06,0.102,0.865,90.836,"4",240.733,11,45,1984,FALSE,TRUE,TRUE,FALSE
"Alphaville","Big in Japan","No",FALSE,0.748,0.414,2,-15.15,"0",0.0405,0.069,0.0671,0.336,0.239,97.646,"4",286.16,10,66,1984,TRUE,FALSE,FALSE,TRUE
"Alphaville","Forever Young","No",FALSE,0.489,0.483,9,-9.466,"0",0.0275,0.42,0.0028,0.236,0.333,136.822,"4",226.706,18,65,1985,TRUE,TRUE,FALSE,TRUE
"McGuffey Lane","long Time Lovin' You","No",FALSE,0.348,0.497,9,-11.384,"1",0.0277,0.0162,2.19e-06,0.95,0.362,127.995,"4",257.867,7,85,1981,TRUE,FALSE,FALSE,FALSE
"The Flaming Lips","She Don't Use Jelly","No",FALSE,0.291,0.646,7,-6.094,"1",0.0386,0.0811,0.00022799999999999,0.28,0.465,173.966,"4",199.613,20,55,1994,TRUE,TRUE,FALSE,TRUE
"John Denver","Annie's Song","No",FALSE,0.232,0.142,2,-18.792,"1",0.0401,0.896,0.932,0.0745,0.221,140.415,"3",185.693,17,1,1974,FALSE,TRUE,TRUE,FALSE
"Elton John","Can You Feel the Love Tonight? (From ""The Lion King"")","No",FALSE,0.327,0.307,10,-13.365,"1",0.033,0.846,0.907,0.113,0.194,125.401,"4",252.56,26,4,1994,FALSE,TRUE,TRUE,TRUE
"Kid Ink","Ride Out","No",FALSE,0.696,0.797,5,-5.653,"0",0.0842,0.0442,0,0.465,0.526,92.992,"4",211.909,3,70,2015,FALSE,TRUE,FALSE,FALSE
"Wiz Khalifa","Go Hard or Go Home","No",FALSE,0.651,0.741,4,-5.067,"0",0.0408,0.00293,1.2e-05,0.217,0.386,168.02,"4",232.773,2,86,2015,TRUE,TRUE,FALSE,FALSE
"Wiz Khalifa","See You Again (feat. Charlie Puth)","No",FALSE,0.689,0.481,10,-7.503,"1",0.0815,0.369,1.03e-06,0.0649,0.283,80.025,"4",229.526,52,1,2015,TRUE,TRUE,TRUE,TRUE
"DJ Snake","Turn Down For What","No",FALSE,0.817,0.799,1,-4.092,"0",0.189,0.00134,0.186,0.0444,0.099,99.988,"4",214.733,37,4,2014,TRUE,TRUE,TRUE,FALSE
"Aerosmith","Dude (Looks Like a Lady)","No",FALSE,0.57,0.959,2,-4.63,"1",0.0401,0.0476,1.08e-05,0.0187,0.923,126.161,"4",261.107,20,14,1987,TRUE,FALSE,FALSE,TRUE
"Aerosmith","Rag Doll","No",FALSE,0.59,0.935,4,-4.815,"1",0.056,0.12,0,0.0442,0.566,93.364,"4",264,17,17,1988,FALSE,TRUE,TRUE,FALSE
"Aerosmith","Love in an Elevator","No",FALSE,0.418,0.957,4,-4.666,"1",0.0763,0.00752999999999999,0.00283999999999999,0.38,0.568,93.75,"4",321.32,16,5,1989,FALSE,FALSE,TRUE,TRUE
"Aerosmith","Janie's Got a Gun","No",FALSE,0.633,0.806,5,-5.777,"1",0.0287,0.0469,0.000503,0.251,0.4,115.105,"4",330.68,18,4,1989,TRUE,FALSE,FALSE,TRUE
"Aerosmith","What It Takes - Single Edit","No",FALSE,0.523,0.771,0,-5.227,"1",0.0322,0.0385,0,0.397,0.369,142.769,"4",247.347,17,9,1990,TRUE,TRUE,TRUE,FALSE
"Aerosmith","Crazy - LP Edit","No",FALSE,0.379,0.849,6,-4.903,"0",0.0413,0.0271,0,0.143,0.45,161.922,"3",243.08,23,17,1994,FALSE,TRUE,TRUE,TRUE
"Aerosmith","Livin' on the Edge - CHR Edit","No",FALSE,0.383,0.903,2,-4.494,"1",0.0397,0.00112,0.000713,0.487,0.429,84.431,"4",260.387,20,18,1993,FALSE,TRUE,TRUE,FALSE
"Aerosmith","Cryin'","No",FALSE,0.448,0.816,9,-4.758,"1",0.0316,2.76e-05,0.0349,0.266,0.488,105.776,"3",308.64,26,12,1993,TRUE,FALSE,TRUE,TRUE
"Aerosmith","Jaded","No",FALSE,0.527,0.871,9,-4.539,"1",0.0498,0.00558999999999999,2.81e-05,0.114,0.677,118.036,"4",214.093,20,7,2001,TRUE,TRUE,FALSE,FALSE
"Duran Duran","(Reach Up For The) Sunrise - Live Version","No",FALSE,0.475,0.953,9,-3.036,"0",0.0745,0.00021099999999999,0.00011399999999999,0.967,0.464,126.979,"4",206.16,5,89,2004,FALSE,FALSE,FALSE,TRUE
"Wild Cherry","Hold On","No",FALSE,0.377,0.591,11,-12.715,"0",0.0452,0.0663,0,0.0814,0.826,159.621,"4",249,6,61,1977,FALSE,FALSE,TRUE,TRUE
"Alan Jackson","Little Bitty","No",FALSE,0.571,0.818,4,-6.539,"1",0.0415,0.151,0,0.348,0.728,163.045,"4",158.627,10,58,1996,TRUE,FALSE,FALSE,TRUE
"Paul Simon","Kodachrome","No",FALSE,0.592,0.705,1,-10.276,"0",0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,"4",215.4,14,2,1973,FALSE,TRUE,TRUE,FALSE
"Paul Simon","American Tune","No",FALSE,0.383,0.208,0,-16.035,"1",0.03,0.818,3.36e-05,0.189,0.219,84.699,"4",225.133,10,35,1973,TRUE,FALSE,FALSE,TRUE
"Paul Simon","Loves Me Like a Rock","No",FALSE,0.649,0.584,7,-10.518,"1",0.0674,0.256,0,0.199,0.75,144.972,"4",213.453,16,2,1973,FALSE,FALSE,TRUE,TRUE
"Tim McGraw","Drugs Or Jesus","No",FALSE,0.498,0.673,0,-4.589,"1",0.0268,0.303,4.01e-05,0.0943,0.278,146.943,"4",279.933,9,87,2005,TRUE,TRUE,FALSE,FALSE
"The Pointer Sisters","Happiness","No",FALSE,0.674,0.641,11,-13.254,"0",0.0868,0.0234,3.66e-06,0.0679,0.598,106.69,"4",239.307,10,30,1979,TRUE,TRUE,FALSE,FALSE
"The Pointer Sisters","Should I Do It","No",FALSE,0.674,0.72,2,-8.592,"1",0.0305,0.166,0.00118,0.513,0.75,130.515,"4",231.173,16,13,1982,TRUE,TRUE,FALSE,FALSE
"The Pointer Sisters","American Music","No",FALSE,0.691,0.708,10,-11.067,"1",0.0409,0.186,3.03e-05,0.119,0.691,124.744,"4",238.8,14,16,1982,FALSE,TRUE,TRUE,FALSE
"The Pointer Sisters","Dare Me","No",FALSE,0.727,0.881,7,-8.568,"1",0.0921,0.274,0.0026,0.304,0.885,108.898,"4",223.427,18,11,1985,FALSE,FALSE,TRUE,TRUE
"Herbie Hancock","Chameleon","No",FALSE,0.581,0.672,8,-8.279,"1",0.0602,0.104,0.856,0.0458,0.808,111.154,"4",941.36,11,42,1974,TRUE,TRUE,FALSE,FALSE
"Duran Duran","The Wild Boys","No",FALSE,0.753,0.826,11,-7.128,"0",0.0614,0.373,0,0.113,0.649,115.797,"4",258.973,18,2,1984,TRUE,FALSE,FALSE,TRUE
"Bette Midler","The Rose","No",FALSE,0.258,0.0971,0,-13.002,"1",0.0302,0.94,0,0.122,0.0767,65.346,"3",215.027,25,3,1980,TRUE,TRUE,TRUE,FALSE
"Erasure","A Little Respect (Single Version)","No",FALSE,0.575,0.622,0,-13.037,"1",0.0269,0.0542,1.33e-05,0.29,0.668,114.099,"4",214.707,17,14,1988,TRUE,TRUE,FALSE,TRUE
"Chaka Khan","Ain't Nobody","No",FALSE,0.823,0.765,10,-12.393,"0",0.0456,0.222,6.73e-05,0.116,0.722,104.8,"4",245.133,19,22,1983,TRUE,FALSE,FALSE,TRUE
"Debbie Gibson","Shake Your Love","No",FALSE,0.783,0.747,11,-10.681,"0",0.0478,0.405,0,0.0568,0.83,120.551,"4",222.933,22,4,1987,TRUE,FALSE,FALSE,TRUE
"George Benson","Turn Your Love Around","No",FALSE,0.806,0.425,9,-12.147,"0",0.0332,0.348,0,0.173,0.774,102.709,"4",230.4,22,5,1981,TRUE,FALSE,FALSE,TRUE
"INXS","Original Sin","No",FALSE,0.688,0.668,9,-6.109,"1",0.053,0.0198,0.000197,0.0483,0.805,131.262,"4",241.333,7,58,1984,FALSE,TRUE,FALSE,FALSE
"Foreigner","I Don't Want to Live Without You","No",FALSE,0.431,0.522,11,-8.625,"1",0.0295,0.436,1.91e-05,0.109,0.233,199.786,"4",237.693,17,5,1988,TRUE,TRUE,TRUE,FALSE
"Bette Midler","All I Need to Know","No",FALSE,0.439,0.18,4,-15.23,"1",0.0332,0.931,0.000347,0.182,0.276,126.14,"4",246.64,4,77,1983,FALSE,FALSE,TRUE,FALSE
"Debbie Gibson","Foolish Beat","No",FALSE,0.542,0.44,10,-11.161,"0",0.0257,0.267,2.48e-06,0.147,0.341,78.325,"4",262.413,20,1,1988,FALSE,TRUE,TRUE,FALSE
"Donald Fagen","I.G.Y.","No",FALSE,0.834,0.559,8,-9.366,"0",0.0603,0.614,0.00434,0.0839,0.874,119.422,"4",363.413,14,26,1982,TRUE,FALSE,FALSE,TRUE
"Larry Graham","One In a Million You","No",FALSE,0.51,0.226,10,-14.307,"1",0.0292,0.666,2.3e-06,0.318,0.174,71.401,"4",252.6,20,9,1980,FALSE,TRUE,TRUE,TRUE
"Al B. Sure!","Nite and Day","No",FALSE,0.655,0.477,1,-9.616,"0",0.0421,0.029,0.000221,0.0518,0.642,92.097,"4",238.013,21,7,1988,FALSE,TRUE,TRUE,FALSE
"Atlantic Starr","Masterpiece","No",FALSE,0.642,0.448,5,-10.418,"0",0.0259,0.492,1.74e-05,0.0646,0.299,137.831,"4",295.347,20,3,1992,TRUE,TRUE,FALSE,FALSE
"Stacy Lattisaw","Let Me Be Your Angel","No",FALSE,0.375,0.49,5,-9.028,"1",0.0388,0.118,0.0413,0.0686,0.267,129.254,"4",243.507,24,21,1980,TRUE,FALSE,TRUE,TRUE
"Too $hort","The Ghetto","No",FALSE,0.944,0.351,6,-12.824,"0",0.223,0.0493,5.49e-05,0.191,0.386,100.085,"4",302.267,14,42,1990,TRUE,FALSE,FALSE,TRUE
"Lisa Loeb","Do You Sleep","No",FALSE,0.467,0.393,1,-8.004,"0",0.0584,0.501,0,0.0698,0.326,95.415,"4",220.72,20,18,1995,TRUE,FALSE,TRUE,TRUE
"Alan Jackson","Right On the Money","No",FALSE,0.756,0.502,3,-7.706,"1",0.0277,0.334,0,0.316,0.537,114.031,"4",230.733,12,43,1998,TRUE,FALSE,FALSE,TRUE
"Alan Jackson","www.memory","No",FALSE,0.701,0.503,5,-7.535,"1",0.026,0.572,0,0.333,0.726,94.073,"4",154.2,15,45,2000,TRUE,FALSE,FALSE,TRUE
"Alan Jackson","When Somebody Loves You","No",FALSE,0.69,0.364,0,-10.869,"1",0.0257,0.674,3.26e-05,0.103,0.198,83.843,"4",208.533,17,52,2001,FALSE,TRUE,TRUE,FALSE
"Alan Jackson","Where I Come From","No",FALSE,0.731,0.653,11,-7.233,"0",0.0343,0.227,1.62e-06,0.124,0.773,124.71,"4",240.56,20,34,2001,TRUE,FALSE,TRUE,TRUE
"Alan Jackson","Where Were You (When the World Stopped Turning)","No",FALSE,0.622,0.391,0,-9.424,"1",0.0311,0.573,0,0.0747,0.199,115.33,"4",304.173,20,28,2001,TRUE,TRUE,FALSE,TRUE
"Alan Jackson","Drive (For Daddy Gene)","No",FALSE,0.71,0.615,11,-7.201,"1",0.0436,0.352,0,0.114,0.46,125.159,"4",241.467,20,28,2002,TRUE,TRUE,TRUE,FALSE
"Alan Jackson","It's Five O'Clock Somewhere","No",FALSE,0.713,0.773,2,-6.713,"1",0.0366,0.218,0,0.203,0.888,125.194,"4",229.8,20,17,2003,FALSE,TRUE,TRUE,TRUE
"Alan Jackson","Remember When","No",FALSE,0.561,0.313,2,-10.624,"1",0.029,0.711,0.000306,0.248,0.276,125.522,"4",270.6,20,29,2003,TRUE,TRUE,FALSE,TRUE
"Kat Deluna","Whine Up (feat. Elephant Man) - English Version","No",FALSE,0.817,0.563,9,-6.276,"1",0.055,0.0526,1.32e-06,0.154,0.488,125.02,"4",205.747,20,29,2007,FALSE,TRUE,TRUE,TRUE
"Chicago","What You're Missing - 2009 Remaster","No",FALSE,0.664,0.828,7,-6.108,"1",0.0442,0.00802,0.234,0.134,0.593,121.675,"4",250.507,5,81,1983,TRUE,FALSE,FALSE,FALSE
"Chicago","Love Me Tomorrow - 2009 Remaster","No",FALSE,0.519,0.531,3,-6.923,"0",0.0339,0.105,0.000288,0.312,0.489,173.576,"4",309.533,15,22,1982,TRUE,FALSE,TRUE,TRUE
"Chicago","Hard to Say I'm Sorry - 2009 Remaster","No",FALSE,0.537,0.417,4,-7.209,"1",0.0273,0.695,1.86e-06,0.151,0.256,144.716,"4",221.827,24,1,1982,FALSE,TRUE,TRUE,TRUE
"Carole King","Sweet Seasons","No",FALSE,0.66,0.545,10,-12.499,"1",0.0274,0.305,0.00185,0.099,0.864,116.229,"4",193.84,10,9,1972,TRUE,TRUE,FALSE,FALSE
"Santana","Winning","No",FALSE,0.664,0.521,2,-13.251,"1",0.031,0.0935,0.000493,0.0502,0.746,86.142,"4",209.733,18,17,1981,FALSE,TRUE,TRUE,FALSE
"Santana","The Sensitive Kind","No",FALSE,0.778,0.492,7,-14.127,"0",0.0414,0.22,0.00487,0.315,0.733,116.768,"4",212.827,8,56,1981,FALSE,FALSE,TRUE,FALSE
"Sam Cooke","Feel It (Don't Fight It) - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.419,0.8,11,-5.79,"1",0.0496,0.53,0,0.826,0.57,105.407,"4",174.733,9,56,1961,TRUE,FALSE,TRUE,TRUE
"Sam Cooke","Chain Gang - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.349,0.854,10,-4.176,"1",0.0638,0.473,0,0.509,0.81,64.348,"4",191.373,16,2,1960,FALSE,FALSE,TRUE,TRUE
"Sam Cooke","Cupid - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.44,0.637,7,-6.394,"1",0.0393,0.621,0,0.724,0.706,66.241,"4",164.96,12,17,1961,FALSE,TRUE,TRUE,FALSE
"Sam Cooke","Twistin' The Night Away - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.277,0.959,7,-3.63,"0",0.0581,0.273,0,0.862,0.829,169.016,"4",258.96,15,9,1962,TRUE,TRUE,FALSE,FALSE
"Sam Cooke","Somebody Have Mercy - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.314,0.924,11,-4.397,"1",0.0711,0.292,0,0.401,0.683,74.799,"3",219.093,6,70,1962,FALSE,FALSE,FALSE,TRUE
"Sam Cooke","Bring It on Home to Me - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.357,0.804,0,-5.13,"1",0.0433,0.365,0,0.869,0.358,123.044,"3",326.267,11,13,1962,FALSE,TRUE,TRUE,FALSE
"Sam Cooke","Nothing Can Change This Love - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.314,0.848,11,-4.048,"1",0.0369,0.299,0,0.894,0.53,133.192,"3",159.973,11,12,1962,FALSE,FALSE,TRUE,TRUE
"Sam Cooke","Having a Party - Live at the Harlem Square Club, Miami, FL - January 1963","No",FALSE,0.335,0.923,11,-4.049,"1",0.0493,0.132,0,0.343,0.528,66.318,"4",303.467,15,17,1962,FALSE,TRUE,TRUE,FALSE
"Joni Mitchell","Help Me","No",FALSE,0.579,0.536,9,-10.035,"0",0.0388,0.484,5.4e-05,0.0937,0.67,81.868,"4",204.32,19,7,1974,TRUE,TRUE,TRUE,FALSE
"Joni Mitchell","Free Man in Paris","No",FALSE,0.59,0.62,2,-7.665,"1",0.0363,0.558,0,0.0691,0.661,81.429,"4",183.12,14,22,1974,FALSE,FALSE,TRUE,TRUE
"Joni Mitchell","Raised on Robbery","No",FALSE,0.554,0.777,0,-5.782,"1",0.0332,0.168,0,0.128,0.832,142.872,"4",187.773,8,65,1973,TRUE,FALSE,FALSE,TRUE
"Dan Fogelberg","The Language of Love","No",FALSE,0.641,0.491,2,-12.465,"1",0.0316,0.102,0.00302,0.42,0.941,122.932,"4",221,14,13,1984,TRUE,TRUE,FALSE,FALSE
"Dan Fogelberg","Believe In Me","No",FALSE,0.415,0.175,9,-15.999,"1",0.0275,0.59,0,0.198,0.266,130.616,"4",274,9,48,1984,FALSE,TRUE,FALSE,FALSE
"Enuff Z'Nuff","New Thing","No",FALSE,0.336,0.847,4,-4.895,"1",0.0444,6.28e-05,0,0.119,0.293,129.821,"4",251.653,7,67,1989,FALSE,FALSE,FALSE,TRUE
"Enuff Z'Nuff","Fly High Michelle","No",FALSE,0.233,0.863,2,-4.319,"1",0.0434,0.00999,0,0.228,0.496,175.657,"4",230.827,13,47,1990,TRUE,TRUE,FALSE,FALSE
"Jackie Wilson","A Woman, A Lover, A Friend","No",FALSE,0.547,0.507,7,-5.658,"1",0.0345,0.838,1.09e-05,0.872,0.661,103.415,"3",156.733,12,15,1960,FALSE,FALSE,TRUE,FALSE
"Jackie Wilson","The Tear Of The Year","No",FALSE,0.452,0.435,8,-6.225,"1",0.0294,0.832,1.59e-06,0.0859,0.351,97.114,"3",157.48,7,44,1961,TRUE,FALSE,FALSE,FALSE
"Jackie Wilson","Please Tell Me Why","No",FALSE,0.472,0.397,10,-5.409,"1",0.0362,0.804,0,0.301,0.672,106.082,"3",122,8,20,1961,TRUE,TRUE,FALSE,FALSE
"Jackie Wilson","I Don't Want To Lose You","No",FALSE,0.671,0.626,8,-5.692,"1",0.0476,0.563,0,0.0831,0.765,123.89,"4",159.427,3,84,1967,TRUE,FALSE,FALSE,FALSE
"Aaron Carter","Aaron's Party (Come Get It)","No",FALSE,0.944,0.886,1,-4.121,"1",0.135,0.0462,0,0.0429,0.912,117.03,"4",204.733,15,35,2000,FALSE,FALSE,TRUE,TRUE
"Aaron Carter","That's How I Beat Shaq","No",FALSE,0.892,0.803,6,-4.977,"0",0.233,0.0656,0,0.169,0.652,106.015,"4",204.427,2,96,2001,FALSE,TRUE,FALSE,FALSE
"Billy Joel","You're Only Human (Second Wind)","No",FALSE,0.758,0.793,0,-8.731,"0",0.0655,0.0402,8.89e-06,0.0724,0.853,130.832,"4",288.427,16,9,1985,FALSE,FALSE,TRUE,TRUE
"Billy Joel","The Night Is Still Young","No",FALSE,0.541,0.576,0,-9.981,"1",0.0302,0.117,2.02e-05,0.117,0.432,82.442,"4",326.187,10,34,1985,FALSE,FALSE,FALSE,TRUE
"Billy Joel","To Make You Feel My Love","No",FALSE,0.598,0.49,7,-8.766,"1",0.0278,0.203,0,0.105,0.156,136.946,"4",231.4,9,50,1997,FALSE,FALSE,TRUE,TRUE
"Gladys Knight & The Pips","Every Beat of My Heart","No",FALSE,0.317,0.219,0,-12.02,"1",0.0292,0.764,0,0.613,0.193,168.599,"3",124.107,7,45,1961,FALSE,TRUE,FALSE,FALSE
"Gladys Knight & The Pips","Letter Full of Tears","No",FALSE,0.707,0.511,4,-8.425,"1",0.036,0.839,0,0.23,0.716,110.631,"4",168.72,12,19,1961,TRUE,FALSE,FALSE,TRUE
"Gladys Knight & The Pips","Friendship Train - Single Version","No",FALSE,0.663,0.801,5,-6.977,"1",0.0404,0.376,0,0.177,0.967,130.812,"4",228.24,14,17,1969,TRUE,FALSE,FALSE,TRUE
"Gladys Knight & The Pips","If I Were Your Woman","No",FALSE,0.478,0.543,6,-8.562,"1",0.0567,0.876,0.786,0.641,0.515,74.075,"4",195.56,15,9,1970,TRUE,FALSE,FALSE,TRUE
"Gladys Knight & The Pips","Neither One Of Us (Wants To Be The First To Say Goodbye) - Single Version","No",FALSE,0.519,0.412,5,-11.821,"1",0.0375,0.641,2.81e-05,0.225,0.636,140.145,"4",261.907,16,2,1973,TRUE,TRUE,FALSE,FALSE
"Gladys Knight & The Pips","I've Got to Use My Imagination","No",FALSE,0.925,0.882,9,-8.339,"0",0.0401,0.105,5.49e-06,0.0614,0.963,121.287,"4",210.187,16,4,1973,TRUE,FALSE,FALSE,TRUE
"Gladys Knight & The Pips","On and On","No",FALSE,0.855,0.836,9,-8.358,"0",0.0499,0.303,0.0445,0.457,0.82,106.446,"4",256.893,17,5,1974,FALSE,TRUE,TRUE,FALSE
"Gladys Knight & The Pips","I Feel A Song (In My Heart)","No",FALSE,0.518,0.8,1,-6.301,"1",0.0602,0.514,0,0.35,0.778,106.395,"4",200.813,17,21,1974,TRUE,FALSE,FALSE,TRUE
"Gladys Knight & The Pips","Love Finds Its Own Way","No",FALSE,0.541,0.451,9,-8.198,"1",0.0343,0.699,7.74e-05,0.223,0.518,77.648,"4",234.947,8,47,1975,TRUE,TRUE,FALSE,FALSE
"Gladys Knight & The Pips","Part Time Love","No",FALSE,0.481,0.333,6,-8.066,"0",0.0315,0.889,7.48e-05,0.127,0.0902,125.435,"4",151.653,11,22,1975,TRUE,FALSE,FALSE,TRUE
"Gladys Knight & The Pips","Save The Overtime (For Me)","No",FALSE,0.838,0.633,9,-10.983,"1",0.0325,0.0754,0.000865,0.137,0.966,109.134,"4",283.36,10,66,1983,FALSE,TRUE,TRUE,FALSE
"America","Today's the Day","No",FALSE,0.639,0.426,4,-14.005,"1",0.0324,0.472,0,0.0711,0.532,96.977,"4",195.973,12,23,1976,FALSE,TRUE,TRUE,FALSE
"America","Amber Cascades","No",FALSE,0.564,0.444,9,-13.379,"1",0.027,0.15,5.13e-05,0.0907,0.704,128.731,"4",171.867,4,75,1976,FALSE,FALSE,TRUE,FALSE
"America","You Can Do Magic","No",FALSE,0.863,0.657,4,-9.735,"0",0.0401,0.184,0,0.321,0.92,130.027,"4",232.467,20,8,1982,FALSE,FALSE,TRUE,TRUE
"America","Right Before Your Eyes","No",FALSE,0.57,0.321,7,-13.359,"1",0.0331,0.745,0,0.0708,0.386,134.402,"4",233.533,13,45,1982,TRUE,FALSE,FALSE,TRUE
"America","The Border","No",FALSE,0.722,0.737,0,-9.625,"0",0.0331,0.236,0,0.0798,0.838,127.532,"4",238.133,12,33,1983,FALSE,TRUE,TRUE,FALSE
"Joe Tex","Hold What You've Got","No",FALSE,0.461,0.29,7,-14.045,"1",0.0374,0.739,0,0.111,0.237,103.383,"3",190.773,11,5,1964,TRUE,FALSE,FALSE,TRUE
"Joe Tex","I Gotcha","No",FALSE,0.693,0.825,8,-12.137,"1",0.639,0.271,0.000233,0.298,0.793,187.307,"4",148.867,21,2,1972,TRUE,TRUE,FALSE,FALSE
"Joe Tex","Skinny Legs And All","No",FALSE,0.608,0.557,7,-13.558,"1",0.201,0.669,0,0.832,0.844,129.927,"4",186.493,15,10,1967,TRUE,FALSE,FALSE,TRUE
"Joe Tex","Show Me","No",FALSE,0.648,0.752,4,-12.587,"1",0.0821,0.0597,0,0.339,0.696,146.402,"4",176.707,8,35,1967,TRUE,TRUE,FALSE,FALSE
"Joe Tex","One Monkey Don't Stop No Show","No",FALSE,0.441,0.39,5,-15.667,"1",0.127,0.661,0,0.193,0.862,79.824,"3",182.267,4,65,1965,FALSE,TRUE,TRUE,FALSE
"Joe Tex","A Sweet Woman Like You","No",FALSE,0.541,0.291,8,-12.727,"1",0.0311,0.737,1.95e-05,0.0405,0.732,90.594,"4",159.16,9,29,1965,TRUE,FALSE,FALSE,TRUE
"Joe Tex","I Want To (Do Everything For You)","No",FALSE,0.448,0.533,2,-12.332,"1",0.0945,0.746,0,0.343,0.949,88.267,"4",129.867,13,23,1965,FALSE,FALSE,TRUE,TRUE
"Joe Tex","You Got What It Takes","No",FALSE,0.701,0.298,8,-15.92,"1",0.0553,0.551,0,0.114,0.851,107.173,"4",133.733,6,51,1965,TRUE,TRUE,FALSE,FALSE
"Joe Tex","S.Y.S.L.J.F.M. (The Letter Song)","No",FALSE,0.461,0.514,9,-12.222,"1",0.0348,0.26,0,0.267,0.697,138.48,"4",169,7,39,1966,FALSE,TRUE,FALSE,FALSE
"Joe Tex","Papa Was Too","No",FALSE,0.55,0.405,1,-14.76,"1",0.107,0.472,0,0.251,0.627,182.924,"4",176.307,7,44,1966,TRUE,FALSE,FALSE,TRUE
"Joe Tex","I Believe I'm Gonna Make It","No",FALSE,0.53,0.468,0,-11.863,"1",0.034,0.294,0,0.0639,0.702,97.713,"4",182.76,5,67,1966,FALSE,FALSE,TRUE,FALSE
"Joe Tex","The Love You Save (May Be Your Own)","No",FALSE,0.442,0.188,10,-17.809,"1",0.0317,0.818,1.77e-06,0.0972,0.493,93.832,"3",175.573,8,56,1966,TRUE,TRUE,FALSE,FALSE
